Year,Units_Sold,Price_Per_Unit,Discount_Percent,Advertising_Spend,Store_Count,Online_Sales_Percent,Customer_Rating,Toy_Name
2019,498,17.72,36.69,9410.2,91,61.25,3.3,Train Set
2022,3062,84.37,48.06,44092.92,9,83.55,4.7,Toy Bike
2016,3554,88.63,38.05,25526.61,152,16.99,3.1,Train Set
2023,1618,52.62,14.9,11008.45,20,54.61,3.3,Teddy Bear
2020,3236,22.73,27.38,26844.47,13,82.68,4.5,Remote Control Car
2023,3541,17.08,22.9,10355.36,55,62.06,3.5,Building Blocks
2016,2596,60.88,28.3,18998.93,92,89.06,2.8,Building Blocks
2017,4855,53.11,28.6,40470.67,96,89.66,2.0,Toy Bike
2022,4525,71.0,35.11,33272.16,101,73.36,4.9,Building Blocks
2015,1097,33.99,4.15,24419.16,19,32.3,4.1,Action Figure
2024,4684,43.22,37.34,12095.53,47,78.28,1.3,Action Figure
2021,4898,7.03,7.19,14826.3,71,66.28,1.5,Barbie Doll
2021,4680,62.96,1.31,48933.58,67,18.51,1.8,Building Blocks
2015,4818,45.2,25.95,17803.9,40,41.01,1.9,Building Blocks
2023,1114,92.38,29.07,31190.25,94,79.96,3.6,Barbie Doll
2022,3871,65.97,1.74,25487.66,58,66.62,3.1,Train Set
2018,617,42.88,25.77,2132.1,31,44.19,1.9,Toy Bike
2024,1486,30.04,26.73,47289.06,45,59.04,1.6,Remote Control Car
2025,4560,91.0,2.62,5308.53,104,84.94,3.8,Train Set
2019,4594,6.55,35.58,33276.68,54,57.81,1.2,Train Set
2016,4755,36.06,10.51,40740.19,73,28.21,1.9,Toy Bike
2023,2755,94.63,39.72,37688.0,98,63.55,2.2,Puzzle Game
2020,2533,67.13,15.54,40653.27,155,31.3,1.7,Building Blocks
2017,4850,55.61,23.89,37246.28,52,59.52,3.3,Toy Bike
2021,4879,24.34,44.59,22833.04,55,61.57,3.9,Remote Control Car
2023,3829,84.17,40.31,44917.46,27,38.92,2.6,Train Set
2017,4945,24.4,39.09,45709.61,97,69.25,1.7,Train Set
2016,2844,28.58,8.02,22410.79,116,33.43,2.6,Barbie Doll
2021,1910,23.23,2.41,24754.04,109,11.18,2.9,Puzzle Game
2021,3386,20.02,30.29,24796.67,173,38.05,4.5,Barbie Doll
2018,1940,95.56,20.53,14666.24,171,78.98,3.1,Barbie Doll
2025,4876,62.19,45.45,6631.89,42,56.15,1.2,Toy Bike
2023,4341,65.59,17.48,13837.0,6,77.95,4.9,Train Set
2022,1147,95.66,20.53,42361.09,48,20.29,1.8,Action Figure
2015,1688,26.9,26.3,27609.76,186,25.44,3.1,Building Blocks
2015,1708,5.56,39.82,42659.71,27,23.17,2.4,Barbie Doll
2019,1175,61.89,13.41,37512.93,160,72.81,3.8,Action Figure
2020,313,53.25,47.09,18082.11,166,58.98,1.8,Action Figure
2017,3042,50.38,27.0,10080.31,86,36.91,3.0,Building Blocks
2023,210,10.88,42.05,28793.77,181,72.45,3.1,Teddy Bear
2024,1306,48.17,26.28,46856.98,96,44.83,3.6,Barbie Doll
2020,4915,32.32,38.6,42131.35,27,59.25,3.3,Remote Control Car
2018,360,31.08,2.57,38427.94,40,78.38,1.5,Building Blocks
2021,276,26.13,39.96,38444.53,94,44.02,3.8,Teddy Bear
2022,322,36.59,26.2,26859.91,163,70.18,2.9,Action Figure
2023,4462,38.55,22.47,9306.79,118,55.25,1.7,Barbie Doll
2025,1972,34.33,5.58,14991.68,190,82.61,2.6,Building Blocks
2020,3207,97.98,37.08,29316.75,129,46.44,2.5,Building Blocks
2020,2388,93.61,6.56,16501.32,155,33.89,2.8,Puzzle Game
2022,1651,59.58,9.62,39296.77,22,31.55,4.6,Teddy Bear
2019,3768,98.2,6.32,19287.62,125,25.27,4.5,Remote Control Car
2017,2472,99.16,0.33,6580.93,111,38.52,1.1,Toy Bike
2017,1975,38.81,33.1,39344.67,176,44.74,3.1,Action Figure
2020,616,47.29,13.54,35208.38,24,20.84,1.3,Remote Control Car
2016,2965,96.11,7.47,13404.69,151,68.86,1.1,Toy Bike
2020,301,62.82,16.0,49074.65,181,85.03,1.8,Puzzle Game
2020,2404,25.23,24.95,20756.29,35,42.95,4.9,Train Set
2022,3551,70.49,25.17,34342.57,73,84.02,4.7,Puzzle Game
2021,4820,24.55,18.36,45611.97,155,43.76,3.9,Remote Control Car
2022,2361,37.24,24.75,8643.83,7,27.62,2.2,Remote Control Car
2023,2165,26.62,21.37,44072.07,152,78.73,1.8,Barbie Doll
2020,1652,28.27,41.13,35491.73,128,82.12,1.7,Building Blocks
2017,3320,5.44,1.48,9210.58,23,61.1,1.1,Remote Control Car
2024,563,88.67,43.4,33561.1,7,83.8,2.8,Building Blocks
2017,491,33.12,12.2,43854.21,56,37.9,3.4,Puzzle Game
2025,50,13.21,36.09,40151.75,150,35.5,3.4,Building Blocks
2015,952,13.26,20.25,38269.74,93,78.39,3.8,Building Blocks
2025,1270,57.82,14.72,8905.47,148,32.47,3.0,Building Blocks
2019,2371,99.33,30.77,10340.58,6,79.3,3.1,Remote Control Car
2018,905,18.78,38.44,27838.11,31,29.07,4.8,Toy Bike
2023,1067,14.46,22.5,29427.15,105,65.59,3.3,Building Blocks
2023,2270,46.64,23.33,47237.58,190,75.47,4.5,Train Set
2019,4730,58.52,2.94,23965.39,89,79.45,1.5,Building Blocks
2024,3554,32.97,46.2,15822.63,128,87.21,4.3,Action Figure
2018,4600,33.74,42.34,10347.87,120,34.03,3.8,Barbie Doll
2021,245,45.33,19.9,3654.38,42,53.53,1.0,Remote Control Car
2020,4744,34.84,38.25,4364.03,102,86.52,1.8,Action Figure
2018,1382,91.96,15.66,29134.18,13,10.82,1.9,Remote Control Car
2024,4701,8.99,36.52,9636.84,101,59.22,2.6,Remote Control Car
2016,1567,27.28,25.83,42729.24,155,21.96,2.6,Toy Bike
2015,4584,81.81,23.04,30227.12,83,45.22,2.4,Building Blocks
2018,2747,84.23,2.83,43379.44,80,16.72,2.7,Action Figure
2018,4504,15.6,48.27,21945.63,47,36.91,4.3,Teddy Bear
2015,3157,97.51,41.87,30193.07,185,65.33,1.2,Toy Bike
2020,1107,70.87,39.67,26745.99,78,74.93,4.4,Puzzle Game
2018,2755,30.9,15.25,49347.16,4,54.9,4.7,Train Set
2015,2113,48.32,14.48,40044.17,103,44.9,1.7,Train Set
2015,2842,33.23,28.66,30174.6,150,37.4,2.5,Train Set
2015,470,19.25,42.31,30722.71,111,82.55,3.6,Building Blocks
2022,4698,32.66,46.73,13191.28,54,25.8,4.9,Barbie Doll
2024,2864,60.11,13.45,37002.89,129,64.73,4.5,Teddy Bear
2022,2890,83.47,30.37,49158.81,179,21.26,4.0,Puzzle Game
2016,1081,39.54,36.2,7342.13,114,81.97,4.8,Barbie Doll
2025,1541,38.05,11.32,32225.8,63,32.83,4.9,Action Figure
2021,1935,49.46,20.37,26376.18,30,39.7,4.6,Remote Control Car
2022,4997,66.23,9.37,42670.15,91,24.65,1.7,Puzzle Game
2022,559,76.4,34.95,1002.3,162,84.73,3.9,Action Figure
2025,1909,36.05,43.19,7692.66,29,81.02,2.6,Toy Bike
2024,1908,60.7,43.88,2816.57,68,47.86,4.3,Puzzle Game
2025,963,41.99,33.5,8983.73,199,12.41,1.2,Teddy Bear
2021,2115,73.06,17.36,35688.88,57,82.36,4.3,Teddy Bear
2019,3016,20.64,33.05,7843.9,33,87.01,2.2,Remote Control Car
2015,4939,29.41,43.21,31494.22,110,15.6,4.1,Building Blocks
2023,3887,45.48,31.29,43542.08,102,58.7,1.7,Action Figure
2021,1646,89.49,20.64,2696.55,193,86.47,1.2,Teddy Bear
2016,4492,59.47,45.99,2312.53,119,65.72,3.6,Toy Bike
2020,1105,96.71,41.76,49502.57,162,51.3,2.8,Toy Bike
2016,1073,14.81,44.12,33990.45,104,37.36,4.4,Barbie Doll
2015,3254,48.72,45.16,7894.07,50,69.2,4.7,Toy Bike
2021,625,44.81,19.69,16027.91,185,89.01,2.6,Remote Control Car
2016,248,62.02,42.98,49265.25,86,61.14,3.5,Train Set
2016,1415,82.14,28.52,12133.61,49,50.38,2.1,Action Figure
2025,2048,84.94,1.91,37888.5,176,23.43,2.0,Toy Bike
2019,1066,68.67,31.79,12817.92,79,78.9,4.4,Puzzle Game
2019,3668,65.95,23.53,20524.91,184,40.7,1.6,Toy Bike
2021,75,95.16,13.76,44154.51,87,71.55,2.8,Remote Control Car
2015,1608,41.45,48.52,2393.51,140,37.82,2.8,Puzzle Game
2022,3774,84.11,2.75,16054.52,113,19.67,3.3,Building Blocks
2017,3508,92.54,47.29,24872.44,56,63.5,3.5,Teddy Bear
2018,3406,51.7,7.96,31649.24,137,53.65,2.7,Remote Control Car
2023,2417,74.26,18.85,2383.84,111,22.06,2.8,Building Blocks
2018,520,40.82,20.86,21122.88,109,76.36,3.5,Train Set
2024,2517,20.09,36.55,17870.07,157,34.2,3.8,Train Set
2019,4796,60.72,10.78,2316.46,165,45.43,4.2,Puzzle Game
2021,935,23.66,49.31,18413.02,149,49.74,3.7,Remote Control Car
2018,925,48.47,37.45,46652.73,119,29.71,1.0,Remote Control Car
2015,991,87.92,39.5,14456.79,1,50.16,1.9,Barbie Doll
2023,3091,13.17,5.32,29693.97,76,15.42,1.5,Teddy Bear
2018,621,7.89,23.82,15606.69,65,24.96,4.2,Teddy Bear
2023,4199,62.62,47.28,6226.64,155,32.06,2.9,Barbie Doll
2020,654,36.45,13.5,15196.45,24,38.75,2.5,Teddy Bear
2015,4470,44.7,7.27,24067.2,88,29.91,4.0,Teddy Bear
2017,3579,43.54,24.27,15514.21,177,47.66,1.3,Toy Bike
2025,4410,13.23,46.52,31584.3,34,62.73,3.8,Action Figure
2016,431,5.34,24.34,47505.35,103,37.62,3.1,Remote Control Car
2023,1286,90.35,20.24,4394.31,119,12.99,2.7,Train Set
2015,2430,25.69,32.51,36133.21,124,60.7,3.6,Teddy Bear
2023,3829,45.48,46.84,1061.56,57,80.38,1.1,Building Blocks
2023,2155,97.33,2.45,1050.05,50,19.96,1.4,Barbie Doll
2022,1567,83.54,7.67,7513.05,174,24.81,2.6,Train Set
2022,1583,15.25,6.64,24516.59,10,12.37,1.4,Teddy Bear
2025,3344,53.31,4.27,3352.2,128,27.48,2.9,Train Set
2015,3490,74.36,15.11,36385.44,91,33.65,3.4,Building Blocks
2025,3539,71.35,11.47,2434.8,7,46.48,3.6,Action Figure
2022,3995,77.28,27.43,25276.16,142,65.97,1.9,Remote Control Car
2024,4692,48.46,16.36,34128.83,143,44.63,4.1,Remote Control Car
2017,920,21.71,20.26,12639.98,51,39.19,1.4,Action Figure
2025,2200,49.16,47.09,29385.61,183,64.7,4.7,Remote Control Car
2021,3282,66.55,7.78,13827.29,125,61.6,1.5,Action Figure
2025,3281,62.82,19.42,11490.77,108,43.92,2.7,Teddy Bear
2015,3816,11.7,12.85,41101.08,160,37.09,1.2,Puzzle Game
2015,3257,11.17,27.46,17312.75,187,40.39,2.9,Toy Bike
2024,4543,96.7,36.82,40885.0,101,42.38,4.7,Puzzle Game
2019,4537,19.42,40.85,11628.56,73,17.18,1.9,Teddy Bear
2019,3876,32.97,25.76,18437.41,39,24.54,4.6,Toy Bike
2022,1662,77.93,42.75,6030.28,175,62.52,3.0,Barbie Doll
2021,1127,43.92,39.25,25328.52,33,84.5,1.4,Action Figure
2022,1350,22.24,7.85,19698.12,33,16.76,4.1,Toy Bike
2020,2208,49.39,12.27,1291.87,38,19.68,2.7,Puzzle Game
2020,2321,59.05,33.59,23777.9,21,17.89,2.9,Building Blocks
2016,2579,48.01,48.74,4646.32,69,30.42,3.5,Train Set
2020,3310,92.3,18.81,42010.85,171,73.41,4.3,Action Figure
2019,413,32.05,11.49,25190.97,11,76.87,2.6,Remote Control Car
2017,895,67.83,43.46,34812.48,188,81.34,4.0,Teddy Bear
2020,3082,15.67,9.98,41235.66,174,72.72,1.6,Train Set
2022,1377,42.27,34.87,3507.72,126,46.71,1.2,Train Set
2023,3212,75.39,1.71,17522.69,56,55.47,1.2,Toy Bike
2015,441,26.36,0.95,2230.77,41,64.79,1.2,Remote Control Car
2017,3305,61.03,22.58,3431.7,107,29.81,3.1,Remote Control Car
2017,2109,19.58,32.83,2853.79,43,53.61,2.6,Toy Bike
2025,3287,14.76,7.12,24417.42,52,51.18,4.1,Barbie Doll
2022,2096,54.71,38.19,23083.22,48,71.34,1.0,Remote Control Car
2015,4291,69.13,6.44,4000.78,12,28.74,3.7,Barbie Doll
2019,1355,15.77,26.69,13856.05,135,83.61,2.5,Train Set
2017,2944,92.19,15.41,12980.07,99,40.95,2.9,Puzzle Game
2016,2082,26.45,37.61,15534.14,44,49.53,1.5,Train Set
2022,814,16.4,40.21,32397.36,134,36.8,4.1,Puzzle Game
2017,548,24.26,3.3,35156.3,147,19.24,4.5,Train Set
2021,3418,21.11,9.63,17614.5,106,24.21,1.1,Barbie Doll
2025,2994,13.61,44.63,39623.3,106,89.22,2.4,Action Figure
2015,3854,80.79,20.78,21475.15,144,37.98,2.7,Teddy Bear
2020,4263,52.08,23.84,26597.73,139,19.24,4.4,Toy Bike
2017,4510,41.91,8.4,8131.93,100,45.62,4.2,Building Blocks
2022,185,95.31,49.74,12411.88,59,20.98,3.2,Building Blocks
2020,1150,40.25,46.15,36650.21,92,59.19,1.7,Teddy Bear
2016,1921,20.86,0.1,48875.07,124,11.93,3.2,Toy Bike
2020,4083,31.03,27.54,35528.02,116,54.84,2.8,Barbie Doll
2021,4163,27.7,43.61,3655.72,87,64.94,4.6,Barbie Doll
2019,4062,52.38,21.53,8001.68,163,16.46,2.1,Barbie Doll
2017,254,32.69,21.84,22843.15,60,21.83,4.2,Building Blocks
2018,4644,54.03,18.97,36896.07,163,71.97,3.3,Building Blocks
2018,2421,68.58,1.44,9130.69,145,43.68,1.1,Building Blocks
2020,4740,78.84,39.51,37790.24,167,17.38,2.0,Remote Control Car
2024,611,72.46,22.84,28235.95,132,78.99,1.5,Teddy Bear
2015,3364,24.53,26.55,38952.62,176,68.95,2.9,Building Blocks
2025,4010,16.01,12.78,28324.24,199,24.97,4.2,Puzzle Game
2018,2576,56.53,39.21,30523.64,48,37.78,3.3,Puzzle Game
2024,2261,23.9,39.69,13188.61,82,55.44,2.3,Remote Control Car
2018,2421,13.07,27.65,36289.3,108,11.73,3.9,Building Blocks
2024,4785,55.07,45.23,42356.7,62,49.19,3.5,Puzzle Game
2015,2731,36.05,5.79,43693.25,127,37.25,1.3,Remote Control Car
2023,2856,76.83,39.33,2443.2,23,84.07,1.4,Action Figure
2018,3819,34.85,27.93,31605.29,188,28.07,1.4,Building Blocks
2021,2305,97.98,11.55,49487.38,156,41.88,2.3,Remote Control Car
2017,4460,77.06,6.62,29758.87,105,22.98,3.3,Puzzle Game
2024,950,10.48,15.05,9392.18,42,20.27,4.7,Train Set
2017,1800,53.34,42.82,44002.8,166,32.38,3.7,Remote Control Car
2022,4949,58.45,39.38,13951.01,83,75.3,3.8,Toy Bike
2022,3345,71.05,32.26,3205.66,58,40.21,1.4,Building Blocks
2025,3209,52.29,4.52,22095.38,191,24.92,1.4,Action Figure
2015,1502,50.93,47.74,5913.36,187,11.35,1.6,Teddy Bear
2024,1293,39.95,15.27,6646.87,21,53.86,3.3,Building Blocks
2016,2372,30.79,30.35,23701.17,50,49.6,4.0,Action Figure
2022,1720,94.89,40.16,31021.49,130,26.85,4.2,Puzzle Game
2015,2077,35.17,6.64,45364.21,81,39.06,1.8,Teddy Bear
2022,1818,11.03,32.61,35557.39,75,33.07,3.9,Remote Control Car
2022,3713,20.89,1.61,42287.55,13,66.94,2.3,Barbie Doll
2016,2352,86.44,5.09,21177.44,56,39.41,3.2,Puzzle Game
2018,1219,60.73,36.16,16610.99,17,47.58,3.0,Puzzle Game
2020,4760,78.98,7.75,30049.17,45,89.15,1.3,Toy Bike
2025,2482,81.83,22.18,35079.48,53,81.62,4.4,Toy Bike
2023,436,83.21,12.42,28844.27,88,62.65,3.9,Toy Bike
2022,2480,57.31,21.06,13961.54,37,48.61,3.7,Teddy Bear
2022,3398,21.83,3.86,19116.47,142,38.17,2.4,Remote Control Car
2021,1455,19.08,37.75,22966.93,113,85.45,5.0,Action Figure
2023,173,59.53,3.95,1693.44,198,83.01,1.3,Action Figure
2016,4047,39.82,41.9,44112.1,169,23.2,2.2,Action Figure
2017,3502,58.01,33.13,26059.1,184,30.17,1.5,Train Set
2024,3946,52.36,20.83,37800.47,172,41.24,1.9,Teddy Bear
2022,1674,62.21,43.32,9423.65,150,46.58,2.8,Action Figure
2020,1231,8.05,9.31,28275.54,84,53.38,3.5,Barbie Doll
2024,777,8.12,13.23,46380.43,151,13.09,1.4,Toy Bike
2023,3934,73.55,6.86,11499.56,172,15.45,3.3,Train Set
2024,3720,23.35,19.08,17946.95,160,47.56,4.1,Teddy Bear
2018,1191,66.96,49.34,20027.84,114,83.46,4.7,Barbie Doll
2022,2425,56.92,8.05,19781.88,87,69.39,1.8,Building Blocks
2024,4081,98.27,41.55,30430.51,127,53.44,4.6,Barbie Doll
2017,408,84.36,32.59,20294.74,84,12.28,4.5,Barbie Doll
2017,3792,44.25,0.79,34028.67,165,15.46,2.1,Remote Control Car
2022,2894,63.56,47.24,24743.46,46,60.4,3.7,Teddy Bear
2019,4588,16.14,48.55,8723.67,39,25.34,3.8,Teddy Bear
2017,2261,41.71,46.25,47479.84,107,56.07,4.8,Toy Bike
2024,1022,74.72,25.09,12736.3,162,46.28,1.9,Barbie Doll
2025,410,64.15,11.02,28561.03,81,24.76,1.4,Puzzle Game
2015,2682,51.02,19.56,3974.01,85,47.24,3.2,Barbie Doll
2017,3240,21.77,30.71,46012.46,122,80.94,2.0,Barbie Doll
2023,4998,81.3,18.94,46471.81,1,27.98,1.9,Building Blocks
2019,1674,30.95,35.41,18862.65,109,86.55,4.7,Barbie Doll
2024,3978,82.95,39.78,6928.03,166,28.34,3.9,Barbie Doll
2016,1806,63.1,10.47,38729.22,98,46.52,3.7,Train Set
2021,290,40.41,20.25,13850.38,157,67.84,4.8,Puzzle Game
2016,4811,8.86,47.89,35330.17,194,71.96,1.3,Puzzle Game
2018,1025,27.08,12.49,45842.26,148,34.82,3.3,Building Blocks
2021,4368,89.46,17.32,29921.68,42,11.32,2.9,Toy Bike
2018,2363,82.71,1.78,43200.64,57,60.07,2.2,Remote Control Car
2021,1355,59.61,16.62,12007.77,115,35.78,3.3,Toy Bike
2021,837,49.3,18.55,45611.11,77,51.69,4.2,Teddy Bear
2015,2478,66.48,4.99,12105.58,8,15.17,3.2,Barbie Doll
2020,605,49.29,0.07,12064.21,59,41.29,1.7,Building Blocks
2023,2159,66.21,28.77,44113.58,139,60.49,3.3,Action Figure
2016,4992,34.2,15.08,28190.27,87,16.66,1.8,Puzzle Game
2017,2699,84.66,0.89,40172.64,36,47.85,1.6,Teddy Bear
2024,1609,71.68,43.0,40321.95,28,44.96,3.2,Action Figure
2019,4285,36.35,29.22,32701.1,81,34.96,1.4,Action Figure
2023,1413,83.91,8.56,10264.61,72,88.85,2.5,Toy Bike
2018,4009,51.3,43.26,34912.61,1,87.94,3.6,Train Set
2015,639,21.59,12.68,4118.1,93,49.17,3.3,Action Figure
2018,1799,12.38,11.37,10832.73,180,25.07,2.9,Teddy Bear
2020,590,71.46,44.73,32502.68,3,47.29,2.0,Remote Control Car
2019,2472,87.19,8.97,45482.68,13,77.83,2.2,Barbie Doll
2015,340,81.71,43.95,38812.95,97,37.58,1.9,Building Blocks
2018,2140,67.29,40.15,17290.43,23,37.29,3.1,Toy Bike
2020,3985,18.43,15.49,41361.39,34,74.72,4.6,Barbie Doll
2024,4008,13.93,1.72,48363.27,154,60.25,4.4,Teddy Bear
2024,3909,37.78,4.13,17265.57,5,42.42,4.2,Action Figure
2018,1305,86.22,5.48,10154.45,136,51.49,2.1,Action Figure
2023,57,96.36,44.54,10678.21,81,57.56,2.9,Remote Control Car
2019,1707,27.93,20.2,20615.86,125,22.9,2.6,Train Set
2022,4628,77.4,1.63,3563.85,153,48.17,3.1,Teddy Bear
2023,4478,59.52,27.83,24900.11,183,51.85,2.8,Remote Control Car
2024,1306,8.02,10.4,36882.63,28,89.63,2.8,Remote Control Car
2019,4000,56.58,11.76,26992.52,8,30.21,1.3,Train Set
2020,1089,81.56,8.04,48532.46,124,29.83,1.8,Toy Bike
2015,2166,31.23,38.1,23623.34,19,70.87,2.5,Train Set
2025,734,90.25,0.03,1649.68,141,36.81,1.9,Building Blocks
2021,4068,27.44,21.95,24036.09,154,14.5,4.5,Train Set
2018,1847,12.26,4.34,46564.23,167,86.64,4.6,Remote Control Car
2025,1874,20.19,27.62,5697.21,51,13.33,3.8,Teddy Bear
2016,3584,84.52,17.3,11925.41,6,83.55,4.8,Barbie Doll
2019,112,44.64,1.42,36062.4,13,75.02,1.4,Train Set
2017,310,80.71,23.05,15410.93,52,58.86,2.4,Train Set
2020,3621,55.47,28.53,38496.81,87,80.53,4.9,Building Blocks
2022,3242,50.65,12.38,21546.89,36,25.66,3.6,Toy Bike
2021,1538,81.66,38.28,40007.29,122,24.99,4.8,Action Figure
2017,1180,45.23,18.55,28025.11,107,45.5,1.8,Action Figure
2022,4325,81.19,37.47,5040.96,145,89.72,2.8,Puzzle Game
2016,404,14.56,28.95,19920.68,193,10.74,2.0,Barbie Doll
2024,2824,65.45,43.46,17329.17,43,21.37,4.6,Remote Control Car
2023,638,71.75,27.35,40693.98,141,67.51,3.6,Remote Control Car
2018,654,90.41,9.28,31619.04,92,30.67,3.7,Train Set
2015,2278,26.31,41.13,39092.64,191,54.35,3.4,Remote Control Car
2022,223,62.4,39.15,19235.34,183,67.14,4.2,Building Blocks
2021,403,46.16,48.62,34895.42,112,77.24,3.0,Puzzle Game
2025,3340,41.36,4.68,4196.48,142,54.54,4.5,Action Figure
2019,483,15.14,29.56,2799.45,199,18.07,1.2,Train Set
2024,3002,17.75,24.58,15085.93,101,65.51,4.2,Remote Control Car
2019,308,84.51,33.54,38911.26,41,50.08,1.1,Barbie Doll
2021,917,76.23,49.01,27170.29,171,65.53,2.3,Barbie Doll
2019,2656,41.32,26.61,21032.27,191,14.57,2.8,Puzzle Game
2022,3695,83.71,34.29,44935.1,82,10.28,3.2,Remote Control Car
2025,645,12.67,17.36,25370.72,169,82.56,4.6,Train Set
2020,443,64.35,14.95,31056.07,9,55.47,4.6,Building Blocks
2019,4481,87.48,16.76,49305.6,148,24.29,4.3,Action Figure
2023,2160,84.69,1.93,26597.21,149,66.37,4.9,Teddy Bear
2025,3914,40.41,14.24,39391.63,102,66.59,2.2,Train Set
2016,4189,75.8,8.65,21277.45,100,83.19,4.0,Train Set
2015,2250,45.61,22.87,2780.68,25,71.36,1.3,Barbie Doll
2022,4047,84.81,23.04,41889.13,194,77.1,2.3,Toy Bike
2017,3903,55.42,38.26,47275.83,30,76.83,2.3,Building Blocks
2025,4999,77.66,25.11,22284.72,128,33.49,2.0,Teddy Bear
2021,3804,12.46,23.15,25678.18,72,51.75,4.9,Toy Bike
2024,4420,61.05,11.58,21782.76,25,12.83,4.8,Barbie Doll
2025,3479,57.28,42.62,49848.39,94,13.42,2.6,Building Blocks
2022,4571,62.95,4.55,45264.69,158,80.5,2.5,Building Blocks
2020,4628,71.09,49.11,3013.97,31,14.09,2.9,Action Figure
2024,263,92.22,23.8,39171.91,96,53.91,2.7,Barbie Doll
2023,2176,79.64,9.3,30441.0,36,84.29,2.2,Building Blocks
2021,188,25.87,17.72,2231.94,169,26.44,2.1,Barbie Doll
2024,4243,83.46,0.77,22790.9,61,45.42,4.7,Puzzle Game
2019,4010,16.6,8.33,8335.87,157,61.81,1.8,Building Blocks
2022,713,64.11,16.77,43779.34,162,54.95,2.6,Barbie Doll
2016,2882,88.86,27.72,1622.24,19,39.09,3.8,Building Blocks
2021,1123,14.61,6.47,43782.18,5,73.01,4.9,Puzzle Game
2018,4624,85.72,33.8,47101.12,148,42.75,3.8,Remote Control Car
2023,4072,80.87,42.21,4576.24,29,40.89,3.2,Remote Control Car
2015,211,52.86,28.62,36272.04,3,11.73,2.9,Action Figure
2021,1550,34.35,14.85,27895.72,84,79.17,3.6,Teddy Bear
2020,3228,43.52,6.07,47759.56,25,89.95,3.7,Teddy Bear
2022,4540,97.02,0.78,40109.33,69,69.46,5.0,Action Figure
2019,4946,24.16,36.59,35026.29,55,87.68,2.4,Action Figure
2015,235,60.06,31.42,46349.98,184,49.64,1.8,Barbie Doll
2015,4703,12.91,23.81,8857.14,157,56.53,2.7,Action Figure
2023,2030,25.7,5.1,19422.04,125,80.77,2.0,Action Figure
2024,4591,77.52,10.35,42304.15,41,51.92,1.2,Action Figure
2020,4038,33.75,40.76,5977.69,130,15.72,4.9,Remote Control Car
2024,879,98.65,23.99,46836.92,6,69.07,1.2,Teddy Bear
2019,3569,52.58,48.14,37512.62,187,21.12,2.9,Barbie Doll
2015,3561,54.07,50.0,22527.31,193,37.44,2.9,Building Blocks
2020,3378,8.45,40.04,17597.35,31,77.56,1.7,Remote Control Car
2020,3398,95.87,12.91,8232.71,91,32.21,3.3,Train Set
2017,2535,21.55,11.56,5590.0,109,84.76,4.3,Train Set
2022,4661,56.14,12.68,21756.13,101,75.22,4.5,Action Figure
2015,1275,42.59,49.34,42311.83,46,87.45,2.5,Barbie Doll
2015,4901,44.48,16.77,27060.68,60,18.39,1.8,Action Figure
2020,2894,66.11,35.32,23106.29,46,33.58,3.0,Barbie Doll
2024,2783,67.9,47.95,16633.08,19,73.29,1.5,Toy Bike
2015,4470,19.66,40.98,8690.55,1,63.88,4.4,Action Figure
2020,4046,52.46,29.88,49514.87,18,71.11,2.8,Puzzle Game
2015,2720,80.1,8.45,2260.9,135,79.79,4.6,Teddy Bear
2020,4832,47.11,8.75,16278.98,113,31.78,1.2,Puzzle Game
2017,1548,20.75,24.62,38699.59,160,87.79,4.4,Barbie Doll
2022,1738,34.76,47.6,26507.35,59,70.76,2.0,Barbie Doll
2020,2497,25.18,45.22,16378.89,65,85.83,4.8,Puzzle Game
2025,917,16.95,8.31,49644.23,12,18.71,1.3,Teddy Bear
2015,4362,40.87,14.39,31339.31,173,54.63,4.4,Toy Bike
2019,3058,56.39,29.44,15462.63,152,75.31,3.1,Teddy Bear
2022,3574,11.91,23.87,42549.7,182,17.14,1.8,Toy Bike
2017,2062,62.36,5.97,8358.04,4,48.83,2.7,Toy Bike
2020,289,99.34,18.47,23715.13,79,73.82,2.2,Remote Control Car
2019,97,96.59,47.74,42139.85,24,13.95,2.0,Remote Control Car
2020,4099,83.77,47.57,49199.24,23,67.4,3.5,Barbie Doll
2024,3507,30.3,27.97,19769.82,89,87.47,3.7,Barbie Doll
2015,3329,7.13,31.76,7767.37,177,14.49,1.4,Barbie Doll
2021,3278,84.19,11.1,28779.55,21,83.43,3.9,Remote Control Car
2023,1298,10.29,37.1,47255.66,198,43.53,2.9,Remote Control Car
2016,1217,24.53,2.62,33614.98,150,11.94,3.1,Action Figure
2024,3540,56.72,11.03,30505.82,122,37.85,4.0,Teddy Bear
2019,1947,21.95,0.29,16155.31,109,34.32,2.7,Barbie Doll
2024,3586,84.21,19.29,30710.65,37,29.92,3.4,Teddy Bear
2018,2229,78.83,42.51,44349.22,30,76.29,3.1,Teddy Bear
2020,4770,76.8,49.13,19400.77,31,46.19,1.5,Train Set
2020,2020,82.53,33.39,12860.63,33,34.65,2.7,Remote Control Car
2025,4746,25.87,37.24,24566.92,109,34.81,4.3,Action Figure
2016,2770,74.24,13.14,19433.2,76,89.37,1.1,Teddy Bear
2016,2431,38.75,26.02,24026.37,155,59.51,1.1,Remote Control Car
2018,1993,68.35,36.83,5690.75,78,13.33,4.7,Action Figure
2015,3196,16.59,24.86,17474.29,117,81.03,4.3,Train Set
